"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"2476.866","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2476.939","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2476.951","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2480.072","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2481.003","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2481.266","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2483.115","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2483.408","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2484.391","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2484.553","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2484.931","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
